"","address","frequency","lon","lat","result"
"2085","NC",27,-79.0192997,35.7595731,"New Hope, NC, USA"
"2086","NC ",2,-79.0192997,35.7595731,"New Hope, NC, USA"
"2087","NC, USA",3,-79.0192997,35.7595731,"New Hope, NC, USA"
"2088","NE DC",1,-76.9758274,38.9097608,"Bladensburg Rd NE & #1600, Washington, DC 20002, USA"
"2089","NE Mississippi",1,-88.562436,34.667266,"101 Cunningham Blvd, Booneville, MS 38829, USA"
"2090","NE Philly",1,-75.0661067,40.051237,"Cottman Av & Castor Av, Philadelphia, PA, USA"
"2091","Near DC",1,-77.0368707,38.9071923,"1301 Bataan St NW, Washington, DC 20036, USA"
"2092","Near Lubbock Texas",1,-101.8551665,33.5778631,"Ave. Q & 19th, Lubbock, TX 79411, USA"
"2093","Near ottawa",1,-75.6971931,45.4215296,"100 Albert St, Ottawa, ON K1P 1A5, Canada"
"2094","near Toronto, Canada",1,-79.3831843,43.653226,"100 Queen St W, Toronto, ON M5G 1P5, Canada"
"2095","Nebraska",10,-99.9018131,41.4925374,"Cliff, NE, USA"
"2096","Nebraska ",1,-99.9018131,41.4925374,"Cliff, NE, USA"
"2097","Nebraska, USA",3,-99.9018131,41.4925374,"Cliff, NE, USA"
"2098","Nephi, UT",1,-111.8363216,39.7102336,"119 N Main St, Nephi, UT 84648, USA"
"2099","Neptune",1,-122.3140371,47.6611901,"1303 NE 45th St, Seattle, WA 98105, USA"
"2100","neptune.",1,-122.3140371,47.6611901,"1303 NE 45th St, Seattle, WA 98105, USA"
"2101","Netherlands",4,5.291266,52.132633,"Van Weerden Poelmanweg 220, 3768 MN Soest, Netherlands"
"2102","netherlands ",1,5.291266,52.132633,"Van Weerden Poelmanweg 220, 3768 MN Soest, Netherlands"
"2103","Netherlands ",1,5.291266,52.132633,"Van Weerden Poelmanweg 220, 3768 MN Soest, Netherlands"
"2104","Nevada",2,-116.419389,38.8026097,"Nye County, NV, USA"
"2105","Nevada City, CA (CALIFORINIA!)",1,-121.0168887,39.2630449,"132 Main St, Nevada City, CA 95959, USA"
"2106","Nevada, USA",7,-116.419389,38.8026097,"Nye County, NV, USA"
"2107","Nevis, MN",1,-94.8394565,46.9652363,"204 Main St, Nevis, MN 56467, USA"
"2108","New",1,-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA"
"2109","New Albany, IN",1,-85.8241312,38.2856247,"101 W Spring St, New Albany, IN 47150, USA"
"2110","New Albany, OH",2,-82.8087864,40.0811745,"62 S High St, New Albany, OH 43054, USA"
"2111","New Bedford , Ma",1,-70.934205,41.6362152,"44-68 Cedar St, New Bedford, MA 02740, USA"
"2112","New Bedford, MA",2,-70.934205,41.6362152,"44-68 Cedar St, New Bedford, MA 02740, USA"
"2113","New Bern, NC",2,-77.0441143,35.108493,"682-698 Broad St, New Bern, NC 28560, USA"
"2114","New Braunfels, Texas",1,-98.1244531,29.7030024,"770 S Interstate 35, New Braunfels, TX 78130, USA"
"2115","New Braunfels, TX",1,-98.1244531,29.7030024,"770 S Interstate 35, New Braunfels, TX 78130, USA"
"2116","New Britain, CT",1,-72.7795419,41.6612104,"110 Franklin Square, New Britain, CT 06051, USA"
"2117","New Brunswick, NJ",2,-74.4518188,40.4862157,"239 Delavan St, New Brunswick, NJ 08901, USA"
"2118","New Canaan, CT",1,-73.4948445,41.146763,"139 CT-124, New Canaan, CT 06840, USA"
"2119","New Detroit",1,-83.0560075,42.3450228,"3100 Woodward Ave, Detroit, MI 48201, USA"
"2120","New England",10,-70.8226541,43.9653889,"217 ME-160, Denmark, ME 04022, USA"
"2121","New Hampshire",9,-71.5723953,43.1938516,"38 Dunbarton Rd, Concord, NH 03301, USA"
"2122","New Hampshire, USA",10,-71.5723953,43.1938516,"38 Dunbarton Rd, Concord, NH 03301, USA"
"2123","New Haven",1,-72.9278835,41.308274,"285 College St, New Haven, CT 06510, USA"
"2124","New Haven, CT",4,-72.9278835,41.308274,"285 College St, New Haven, CT 06510, USA"
"2125","New Haven, CT, USA",1,-72.9278835,41.308274,"285 College St, New Haven, CT 06510, USA"
"2126","New Hope, Minnesota",1,-93.3866185,45.0380201,"8400 46th Ave N, Minneapolis, MN 55428, USA"
"2127","New Hudson, MI",1,-83.6082346,42.5149364,"P.O. 150, New Hudson, MI 48165, United States"
"2128","New Iberia, LA",1,-91.8187285,30.0035365,"215 Julia St, New Iberia, LA 70560, USA"
"2129","New Jersey & New York",1,-74.4056612,40.0583238,"Jackson, NJ 08527, USA"
"2130","New Jersey, USA",58,-74.4056612,40.0583238,"Jackson, NJ 08527, USA"
"2131","New jerusalem",1,-95.9535312,36.2054089,"3427 N Birmingham Ave, Tulsa, OK 74110, USA"
"2132","New Lenox, IL",1,-87.9656098,41.5119761,"102 S Cedar Rd, New Lenox, IL 60451, USA"
"2133","New London, NC",1,-80.2192225,35.4431965,"206 S Main St, New London, NC 28127, USA"
"2134","New Mexico, USA",3,-105.8700901,34.5199402,"Willard, NM 87063, USA"
"2135","New Milford, Connecticut",1,-73.4085463,41.5770433,"5 East St, New Milford, CT 06776, USA"
"2136","New Milford, NJ",2,-74.0190281,40.9350986,"548 Plympton St, New Milford, NJ 07646, USA"
"2137","new orleans",1,-90.0715323,29.9510658,"337 Carondelet St, New Orleans, LA 70130, USA"
"2138","New Orleans",9,-90.0715323,29.9510658,"337 Carondelet St, New Orleans, LA 70130, USA"
"2139","New Orleans, LA",35,-90.0715323,29.9510658,"337 Carondelet St, New Orleans, LA 70130, USA"
"2140","New Orleans, Louisiana",1,-90.0715323,29.9510658,"337 Carondelet St, New Orleans, LA 70130, USA"
"2141","new orleans.",2,-90.0715323,29.9510658,"337 Carondelet St, New Orleans, LA 70130, USA"
"2142","New Paris, OH",1,-84.7932918,39.8569934,"220 E Main St, New Paris, OH 45347, USA"
"2143","New Philadelphia, OH",1,-81.4456706,40.4897871,"101 W High Ave, New Philadelphia, OH 44663, USA"
"2144","New Providence, NJ",1,-74.4015405,40.6984348,"PO Box 714, 0714, New Providence, NJ 07974, United States"
"2145","New Rochelle, NY",2,-73.7823549,40.9114882,"270 North Ave, New Rochelle, NY 10801, USA"
"2146","New Salem, PA",1,-76.7894151,39.9014882,"12 N Main St, York New Salem, PA 17371, USA"
"2147","New Smyrna Beach, FL",1,-80.9269984,29.0258191,"219 N Dixie Fwy, New Smyrna Beach, FL 32168, USA"
"2148","new york",2,-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA"
"2149","New york",2,-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA"
"2150","New York",53,-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA"
"2151","New York ",4,-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA"
"2152","New York & New Jersey USA",1,-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA"
"2153","New York | Florida",1,-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA"
"2154","New York City",24,-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA"
"2155","NEW YORK CITY",6,-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA"
"2156","New York City, Atlanta",1,-84.3640888,33.851772,"3424 Peachtree Rd NE, Atlanta, GA 30326, USA"
"2157","New York City, NY",1,-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA"
"2158","New York City, USA",1,-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA"
"2159","New York, New York",4,-115.1745559,36.1023715,"New York New York Casino, 3790 S Las Vegas Blvd, Las Vegas, NV 89109, USA"
"2160","New York, NY",103,-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA"
"2161","New York, NY USA",1,-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA"
"2162","New York, NY, United States",1,-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA"
"2163","New York, USA",77,-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA"
"2164","Newark, DE",2,-75.7496572,39.6837226,"92 E Main St, Newark, DE 19711, USA"
"2165","Newark, New Jersey",1,-74.1723667,40.735657,"Broad St at Market St, Newark, NJ 07102, USA"
"2166","Newark, NJ",3,-74.1723667,40.735657,"Broad St at Market St, Newark, NJ 07102, USA"
"2167","Newark, Ohio",1,-82.4012642,40.0581205,"20 S 2nd St, Newark, OH 43055, USA"
"2168","Newburgh, IN",1,-87.4052865,37.9444882,"3 W Jennings St, Newburgh, IN 47630, USA"
"2169","Newbury Park, CA",1,-118.9070887,34.1805403,"1232 Alessandro Dr, Thousand Oaks, CA 91320, USA"
"2170","Newmarket, Ontario",1,-79.461256,44.059187,"425 Davis Dr, Newmarket, ON L3Y 2P1, Canada"
"2171","Newnan, GA",1,-84.7996573,33.3806716,"12 Jackson St, Newnan, GA 30263, USA"
"2172","Newport Beach",1,-117.9298493,33.6188829,"3600 Newport Blvd, Newport Beach, CA 92663, USA"
"2173","Newport Beach, CA",2,-117.9298493,33.6188829,"3600 Newport Blvd, Newport Beach, CA 92663, USA"
"2174","Newport News, VA",5,-76.4730122,37.0870821,"725 Town Center Dr, Newport News, VA 23606, USA"
"2175","Newport, NC",1,-76.8591057,34.7865497,"3391 W Railroad Blvd, Newport, NC 28570, USA"
"2176","Newport, OR",1,-124.0534505,44.6367836,"Unnamed Road, Newport, OR 97365, USA"
"2177","Newton, NC",1,-81.2214708,35.6698552,"744 N Main Ave, Newton, NC 28658, USA"
"2178","Newtown Square, Pa.",12,-75.4007058,39.9868904,"1785 Old Bishop Hollow Rd, Newtown Square, PA 19073, USA"
"2179","Newtown, CT",1,-73.3035651,41.4141172,"DGK, 312 DLF galleria Newtown BG Block(Newtown), Action Area I, Newtown Kolkata, West Bengal, Newtown, CT 06470, United States"
"2180","NH",2,-71.5723953,43.1938516,"38 Dunbarton Rd, Concord, NH 03301, USA"
"2181","Niagara Falls",2,-79.0377388,43.0962143,"802 20th St, Niagara Falls, NY 14301, USA"
"2182","Niagara, Ontario",2,-79.2902133,43.0581645,"1852 Hansler St, Ridgeville, ON L0S 1M0, Canada"
"2183","Niceville, FL",1,-86.482172,30.5168639,"210 Reynolds Ave, Niceville, FL 32578, USA"
"2184","Nicholasville, Ky",1,-84.5729961,37.8806341,"106 N Main St, Nicholasville, KY 40356, USA"
"2185","Niles, IL",1,-87.8028402,42.0189191,"Waukegan/Howard, Niles, IL 60714, USA"
"2186","Niles, OH",1,-80.765358,41.1828353,"156 N Main St, Niles, OH 44446, USA"
"2187","nj",5,-74.4056612,40.0583238,"Jackson, NJ 08527, USA"
"2188","NJ",8,-74.4056612,40.0583238,"Jackson, NJ 08527, USA"
"2189","Noblesville, IN",3,-86.0085955,40.0455917,"1309 Conner St, Noblesville, IN 46060, USA"
"2190","NONE YA, TEXAS",1,-94.9640228,30.7345082,"268 Pine Valley Dr, Livingston, TX 77351, USA"
"2191","Norcross, GA",1,-84.2135309,33.9412127,"87 S Peachtree St, Norcross, GA 30071, USA"
"2192","Norfolk, Va",4,-76.2858726,36.8507689,"457 St Pauls Blvd, Norfolk, VA 23510, USA"
"2193","Norfolk, VA",4,-76.2858726,36.8507689,"457 St Pauls Blvd, Norfolk, VA 23510, USA"
"2194","Norfolk, Virginia",1,-76.2858726,36.8507689,"457 St Pauls Blvd, Norfolk, VA 23510, USA"
"2195","Norge",2,8.468946,60.472024,"Gardermoen, Hol, Norway"
"2196","Norman, OK",5,-97.4394777,35.2225668,"328 E Main St, Norman, OK 73069, USA"
"2197","norman, oklahoma",2,-97.4394777,35.2225668,"328 E Main St, Norman, OK 73069, USA"
"2198","North",1,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"2199","north america",1,-105.2551187,54.5259614,"Weyakwin, SK S0J 1W0, Canada"
"2200","North America",8,-105.2551187,54.5259614,"Weyakwin, SK S0J 1W0, Canada"
"2201","North America ",1,-105.2551187,54.5259614,"Weyakwin, SK S0J 1W0, Canada"
"2202","North Augusta, SC",3,-81.9651152,33.5018026,"1015 Georgia Ave, North Augusta, SC 29841, USA"
"2203","North Babylon, NY",1,-73.3217861,40.7164881,"950 Sunrise Hwy, West Babylon, NY 11704, USA"
"2204","North carolina",1,-79.0192997,35.7595731,"New Hope, NC, USA"
"2205","North Carolina",22,-79.0192997,35.7595731,"New Hope, NC, USA"
"2206","North Carolina,  USA",1,-79.0192997,35.7595731,"New Hope, NC, USA"
"2207","North Carolina, United States",1,-79.0192997,35.7595731,"New Hope, NC, USA"
"2208","North Carolina, USA",49,-79.0192997,35.7595731,"New Hope, NC, USA"
"2209","North dakota",1,-101.0020119,47.5514926,"Ali Market, N.D Road , Rahan, ND, United States"
"2210","North Dakota, USA",2,-101.0020119,47.5514926,"Ali Market, N.D Road , Rahan, ND, United States"
"2211","North Las Vegas, NV",2,-115.1175013,36.1988592,"2200 Civic Center Dr, North Las Vegas, NV 89030, USA"
"2212","North Little Rock, AR",1,-92.2670941,34.769536,"1608 Main St, North Little Rock, AR 72114, USA"
"2213","North Miami Beach, FL",1,-80.1625463,25.9331488,"17080 NE 19th Ave, North Miami Beach, FL 33162, USA"
"2214","North Myrtle Beach, SC",1,-78.680016,33.8160058,"526 S Ocean Blvd, North Myrtle Beach, SC 29582, USA"
"2215","North Port, Fl.",1,-82.2359254,27.044224,"14299 Tamiami Trail, North Port, FL 34287, USA"
"2216","North Providence, RI",2,-71.4676639,41.8535518,"1632 Smith St, North Providence, RI 02911, USA"
"2217","North Raleigh, NC",1,-78.6228504,35.8839704,"7301 Harps Mill Rd, Raleigh, NC 27615, USA"
"2218","North Reading, MA",1,-71.0786653,42.5750939,"180 Bow St, North Reading, MA 01864, USA"
"2219","North Richland Hills, TX",1,-97.2289029,32.8342952,"4800 Blaney Ave, North Richland Hills, TX 76180, USA"
"2220","North Salt Lake, UT",2,-111.9068824,40.8485564,"Us Hwy 89 @ 355 N (N. Salt Lake), North Salt Lake, UT 84054, USA"
"2221","North Texas",2,-97.1525862,33.207488,"1155 Union Cir, Denton, TX 76203, USA"
"2222","North Vallejo, CA",1,-122.2874369,38.1139745,"1084 Oak Ave, Vallejo, CA 94592, USA"
"2223","North Wales",1,-3.8080783,53.0711149,"A470, Dolwyddelan LL25 0HQ, UK"
"2224","North Wales, PA",1,-75.2782317,40.2109404,"Wegmans Food Markets, 500 Montgomeryville Mall, North Wales, PA 19454, United States"
"2225","North Weymouth Mass",1,-70.9467133,42.2459331,"62 Pilgrim Rd, Weymouth, MA 02191, USA"
"2226","North Weymouth, MA",1,-70.9467133,42.2459331,"62 Pilgrim Rd, Weymouth, MA 02191, USA"
"2227","Northeast",1,-97.2386567,37.7849345,"5550 N Lycee St, Bel Aire, KS 67226, USA"
"2228","Northern California",3,-120.8958242,38.8375215,"6014 Prospectors Rd, Garden Valley, CA 95633, USA"
"2229","Northern California ",1,-120.8958242,38.8375215,"6014 Prospectors Rd, Garden Valley, CA 95633, USA"
"2230","Northern California USA",1,-120.8958242,38.8375215,"6014 Prospectors Rd, Garden Valley, CA 95633, USA"
"2231","Northern Illinois",1,-88.774069,41.934233,"231 N Annie Glidden Rd, DeKalb, IL 60115, USA"
"2232","Northern Kentucky, USA",1,-82.8154387,37.5078766,"10983 KY-80, Eastern, KY 41622, USA"
"2233","Northern Nevada",1,-115.7793196,40.825578,"1343 W Idaho St, Elko, NV 89801, USA"
"2234","Northern Nevada and the Sierra",1,-119.8036073,39.4924426,"639 Isbell Rd, Reno, NV 89509, USA"
"2235","Northern VA/Washington DC",1,-77.1159,38.846755,"3538 Lee Ct, Alexandria, VA 22302, USA"
"2236","Northern Virginia",3,-77.1764149,38.7636242,"6699 Springfield Center Dr, Springfield, VA 22150, USA"
"2237","Northfield, IL",1,-87.7808967,42.09975,"2050 Bosworth Ln, Northfield, IL 60093, USA"
"2238","Northumberland ",2,-2.0784138,55.2082542,"A696, Newcastle upon Tyne NE19 1BN, United Kingdom"
"2239","Northwest Arkansas",11,-94.2333355,36.0148605,"10814 S Appleby Rd, Farmington, AR 72730, USA"
"2240","Northwest Arkansas <U+2764><U+FE0F><U+0001F417>",2,-94.1736551,36.0678324,"Chemistry and Biochemistry Research Building, 386 North McIlroy Avenue, Fayetteville, AR 72701, USA"
"2241","Northwest Indiana",1,-87.3375312,41.5568315,"3400 Broadway, Gary, IN 46408, USA"
"2242","Norton Shores, MI",1,-86.2639461,43.1689044,"787 W Hile Rd, Norton Shores, MI 49441, USA"
"2243","Norton, Va",1,-82.6290459,36.933433,"725 Park Ave NW, Norton, VA 24273, USA"
"2244","Norwalk, CA",3,-118.081733,33.9022367,"1182 Rosecrans Ave, Norwalk, CA 90650, USA"
"2245","Norwalk, CT",7,-73.4081575,41.117744,"85 East Ave, Norwalk, CT 06851, USA"
"2246","Norway",4,8.468946,60.472024,"Gardermoen, Hol, Norway"
"2247","Norwich, VT",1,-72.307869,43.7153482,"326 Main St, Norwich, VT 05055, USA"
"2249","NoVA, USA",15,-122.788377,45.4604,"8240 SW Nimbus Ave, Beaverton, OR 97008, USA"
"2250","Novi, MI",1,-83.4754913,42.48059,"25972 Novi Rd, Novi, MI 48375, USA"
"2251","nowhere",3,-73.9841161,40.7317696,"322 E 14th St, New York, NY 10003, USA"
"2252","Nowhere",5,-73.9841161,40.7317696,"322 E 14th St, New York, NY 10003, USA"
"2253","Nutley, NJ",1,-74.1598725,40.8223168,"77 Hillside Ave, Nutley, NJ 07110, USA"
"2254","NV | CA",1,-119.4179324,36.778261,"2630 Croydon Drive, Sanger, CA 93657, USA"
"2255","NW Houston, Texas",1,-95.3698028,29.7604267,"998 Bagby St, Houston, TX 77002, USA"
"2256","NW London",1,-0.1277583,51.5073509,"A4, London WC2N 5DU, UK"
"2257","NW Ohio, USA",1,-83.5378674,41.6528052,"244 N Erie St, Toledo, OH 43604, USA"
"2258","NY-NJ ",1,-74.269367,40.2170679,"100 Cardinal Way, Freehold, NJ 07728, USA"
"2259","NY, USA",2,-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA"
"2260","NY/FL",1,-115.2649268,36.1555084,"1551 S Buffalo Dr, Las Vegas, NV 89117, USA"
"2261","nyc",4,-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA"
"2262","NYC",22,-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA"
"2263","NYC-USA",1,-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA"
"2264","nyc ",1,-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA"
"2265","NYC ",1,-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA"
"2266","NYC, New York",1,-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA"
"2267","NYC<U+2764>",1,-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA"
"2268","Oak Brook, IL",1,-87.9535534,41.8397865,"1399 Kensington Rd, Oak Brook, IL 60523, USA"
"2269","Oak Hill, WV",1,-81.1487135,37.9723339,"5 Old Farm Rd, Oak Hill, WV 25901, USA"
"2270","Oak Lawn, IL",1,-87.7479528,41.719978,"5064-5098 95th St, Oak Lawn, IL 60453, USA"
"2271","Oak Park, IL",1,-87.7845025,41.8850317,"200 S Ridgeland Ave, Oak Park, IL 60302, USA"
"2272","Oak Ridge, TN",1,-84.2696449,36.0103561,"106 S Illinois Ave, Oak Ridge, TN 37830, USA"
"2273","Oakdale, la",1,-92.658557,30.8167525,"414 E 7th Ave, Oakdale, LA 71463, USA"
"2274","oakland",3,-122.2711137,37.8043637,"1395 Broadway, Oakland, CA 94612, USA"
"2275","Oakland",2,-122.2711137,37.8043637,"1395 Broadway, Oakland, CA 94612, USA"
"2276","oakland md",1,-79.4067116,39.4078747,"300 E Alder St, Oakland, MD 21550, USA"
"2277","Oakland Park, FL",1,-80.1319893,26.1723065,"1101-1199 NE 36th St, Oakland Park, FL 33334, USA"
"2278","Oakland, CA",10,-122.2711137,37.8043637,"1395 Broadway, Oakland, CA 94612, USA"
"2279","Oakland, California",2,-122.2711137,37.8043637,"1395 Broadway, Oakland, CA 94612, USA"
"2280","Oakland, NJ",1,-74.2643143,41.0131529,"18 US-202, Oakland, NJ 07436, USA"
"2281","Oakton, VA",2,-77.3008172,38.8809451,"Rt 123 Chain Bridge Rd & Palmer St, Oakton, VA 22124, USA"
"2282","Oakville, Ontario",2,-79.6876659,43.467517,"1225 Trafalgar Rd, Oakville, ON L6H 0H3, Canada"
"2283","Obetz, OH",2,-82.9507363,39.8789527,"4290 Groveport Rd, Obetz, OH 43207, USA"
"2284","OC, CA",1,-117.8311428,33.7174708,"15356 Red Hill Ave, Tustin, CA 92780, USA"
"2285","Ocala, FL",1,-82.1400923,29.1871986,"333-399 W Silver Springs Blvd, Ocala, FL 34475, USA"
"2286","Ocean Beach",1,-117.2470353,32.7494988,"4937 Brighton Ave, San Diego, CA 92107, USA"
"2287","Ocean Beach, San Diego",1,-117.2470353,32.7494988,"4937 Brighton Ave, San Diego, CA 92107, USA"
"2288","ocean springs ms",1,-88.8278057,30.4113097,"515 Washington Ave, Ocean Springs, MS 39564, USA"
"2289","Oceanside, CA",3,-117.3794834,33.1958696,"500 Mission Ave, Oceanside, CA 92054, USA"
"2290","Oceanside, New York",1,-73.6401296,40.6387141,"2962 Long Beach Rd, Oceanside, NY 11572, USA"
"2291","Odessa, TX",3,-102.3676431,31.8456816,"20 E Business Loop 20, Odessa, TX 79761, USA"
"2292","Odessa,TX",1,-102.3676431,31.8456816,"20 E Business Loop 20, Odessa, TX 79761, USA"
"2293","Ogallala, NE",1,-101.7203993,41.1282178,"116 W 5th St, Ogallala, NE 69153, USA"
"2294","ohio",3,-82.907123,40.4172871,"1664 Township Hwy 165, Ashley, OH 43003, USA"
"2295","Ohio",12,-82.907123,40.4172871,"1664 Township Hwy 165, Ashley, OH 43003, USA"
"2296","OHIO",4,-82.907123,40.4172871,"1664 Township Hwy 165, Ashley, OH 43003, USA"
"2297","ohio ",2,-82.907123,40.4172871,"1664 Township Hwy 165, Ashley, OH 43003, USA"
"2298","OHIO ",1,-82.907123,40.4172871,"1664 Township Hwy 165, Ashley, OH 43003, USA"
"2299","Ohio USA",1,-82.907123,40.4172871,"1664 Township Hwy 165, Ashley, OH 43003, USA"
"2300","Ohio, USA",50,-82.907123,40.4172871,"1664 Township Hwy 165, Ashley, OH 43003, USA"
"2301","Ohiopyle, Pa",6,-79.4922606,39.871742,"103 Garrett St, Ohiopyle, PA 15470, USA"
"2302","Ok",1,-95.6304969,36.9173979,"OK-10, Lenapah, OK 74042, USA"
"2303","OKC",2,-97.5164276,35.4675602,"55 N Robinson Ave, Oklahoma City, OK 73102, USA"
"2304","Oklahoma",7,-97.092877,35.0077519,"38582 Patterson Rd, Wanette, OK 74878, USA"
"2305","Oklahoma ",1,-97.092877,35.0077519,"38582 Patterson Rd, Wanette, OK 74878, USA"
"2306","Oklahoma & Arizona",2,-97.092877,35.0077519,"38582 Patterson Rd, Wanette, OK 74878, USA"
"2307","Oklahoma City",9,-97.5164276,35.4675602,"55 N Robinson Ave, Oklahoma City, OK 73102, USA"
"2308","Oklahoma City, OK",20,-97.5164276,35.4675602,"55 N Robinson Ave, Oklahoma City, OK 73102, USA"
"2309","Oklahoma City, Oklahoma",3,-97.5164276,35.4675602,"55 N Robinson Ave, Oklahoma City, OK 73102, USA"
